timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779171374342,25,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,25,0,0
1779171373158,1305,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,41,0,4,4,null,0,0,0
1779171374468,8,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,8,0,0
1779171374478,26,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,26,0,0
1779171373701,915,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,37,0,4,4,null,0,0,0
1779171374621,8,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,8,0,0
1779171374630,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,29,0,0
1779171373924,880,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,33,0,4,4,null,0,0,0
1779171374806,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171374812,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,20,0,0
1779171374369,819,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,33,0,4,4,null,0,0,0
1779171375191,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171375200,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,22,0,0
1779171374662,1012,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,35,0,4,4,null,0,0,0
1779171374507,1168,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,38,0,4,4,null,0,0,0
1779171375676,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171375676,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171375683,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,28,0,0
1779171375683,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,29,0,0
1779171374834,1872,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,4,4,null,0,0,0
1779171376709,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171376715,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,22,0,0
1779171375225,1623,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,34,0,4,4,null,0,0,0
1779171376852,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,7,0,0
1779171376861,30,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,30,0,0
1779171375713,1205,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,38,0,4,4,null,0,0,0
1779171375713,1209,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,35,0,4,4,null,0,0,0
1779171376920,10,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,9,0,0
1779171376926,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171376932,18,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,18,0,0
1779171376931,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,24,0,0
1779171376739,787,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,4,4,null,0,0,0
1779171377528,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171377536,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,21,0,0
1779171376893,1307,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,38,0,4,4,null,0,0,0
1779171378203,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171378209,40,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,40,0,0
1779171376952,1379,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,35,0,4,4,null,0,0,0
1779171378333,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171378341,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,23,0,0
1779171376957,1984,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,4,4,null,0,0,0
1779171378946,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171378954,33,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,33,0,0
1779171377559,1654,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,4,4,null,0,0,0
1779171379216,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,7,0,2
1779171379225,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,23,0,0
1779171378251,1059,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,35,0,4,4,null,0,0,0
1779171379312,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171379318,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,19,0,0
1779171378365,1317,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,35,0,4,4,null,0,0,0
1779171379684,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171379689,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,22,0,0
1779171378990,968,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,4,4,null,0,0,0
1779171379960,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171379965,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,19,0,0
1779171379251,1095,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,4,4,null,0,0,0
1779171380348,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171380355,27,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,27,0,0
1779171379339,1329,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,38,0,4,4,null,0,0,0
1779171380672,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171380679,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,23,0,0
1779171379713,1077,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,4,4,null,0,0,0
1779171380793,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171380801,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,19,0,0
1779171379986,979,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,37,0,4,4,null,0,0,0
1779171380967,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171380973,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,22,0,0
1779171380384,665,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,4,4,null,0,0,0
1779171381051,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,3,0,0
1779171381055,16,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,16,0,0
1779171380704,734,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,33,0,4,4,null,0,0,0
1779171381444,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171381452,35,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,35,0,0
1779171380822,887,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,4,4,null,0,0,0
1779171381711,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171381717,26,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,26,0,0
1779171381073,1082,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,35,0,4,4,null,0,0,0
1779171380996,1159,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,4,4,null,0,0,0
1779171382157,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171382157,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171382163,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,22,0,0
1779171382163,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,22,0,0
1779171381489,1082,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,38,0,4,4,null,0,0,0
1779171382573,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171382580,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,21,0,0
1779171381744,1614,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,35,0,4,4,null,0,0,0
1779171383360,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171383367,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,22,0,0
1779171382187,1357,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,35,0,4,4,null,0,0,0
1779171382187,1357,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,35,0,4,4,null,0,0,0
1779171383547,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171383547,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171383555,18,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,18,0,0
1779171383555,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,23,0,0
1779171382603,1297,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,34,0,4,4,null,0,0,0
1779171383903,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171383909,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,19,0,0
1779171383394,1161,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,35,0,4,4,null,0,0,0
1779171384557,8,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,8,0,0
1779171384567,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,22,0,0
1779171383575,1176,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,35,0,4,4,null,0,0,0
1779171384752,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171384759,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,23,0,0
1779171383580,1399,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,4,4,null,0,0,0
1779171384980,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171384985,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,19,0,0
1779171383930,1228,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,35,0,4,4,null,0,0,0
1779171385160,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171385166,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,20,0,0
1779171384783,698,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,4,4,null,0,0,0
1779171385483,9,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,9,0,0
1779171385494,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,20,0,0
1779171384591,982,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,4,4,null,0,0,0
1779171385575,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,7,0,0
1779171385583,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,20,0,0
1779171385005,622,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,4,4,null,0,0,0
1779171385629,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,4,0,0
1779171385634,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,19,0,0
1779171385188,632,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,34,0,4,4,null,0,0,0
1779171385822,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171385830,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,22,0,0
1779171385516,623,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,37,0,4,4,null,0,0,0
1779171386142,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171386149,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,21,0,0
1779171385604,870,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,4,4,null,0,0,0
1779171386476,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171386482,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,28,0,0
1779171385660,1099,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,4,4,null,0,0,0
1779171386762,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171386769,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,22,0,0
1779171386172,1060,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,4,4,null,0,0,0
1779171385854,1380,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,35,0,4,4,null,0,0,0
1779171387235,13,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,13,0,0
1779171387236,13,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,13,0,0
1779171387250,17,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,17,0,0
1779171387250,17,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,17,0,0
1779171386512,1306,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,35,0,4,4,null,0,0,0
1779171387822,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171387830,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,29,0,0
1779171386793,1070,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,4,4,null,0,0,0
1779171387865,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,2,0,0
1779171387869,30,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,30,0,0
1779171387269,959,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,37,0,4,4,null,0,0,0
1779171387269,959,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,33,0,4,4,null,0,0,0
1779171388234,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171388235,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,5,0,0
1779171388243,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,23,0,0
1779171388242,31,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,31,0,0
1779171387861,631,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,37,0,4,4,null,0,0,0
1779171388494,8,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,8,0,0
1779171388503,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,23,0,0
1779171387901,636,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,4,4,null,0,0,0
1779171388538,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,7,0,0
1779171388546,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,28,0,0
1779171388269,703,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,4,4,null,0,0,0
1779171388974,9,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,4,4,http://localhost/api/agent/health,9,0,0
1779171388984,25,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,4,4,http://localhost/api/agent/sessions,25,0,0
1779171388276,1349,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,35,0,4,4,null,0,0,0
1779171389627,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,4,4,http://localhost/api/agent/health,6,0,0
1779171389635,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,4,4,http://localhost/api/agent/sessions,23,0,0
1779171388528,1421,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,38,0,4,4,null,0,0,0
1779171389951,15,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,4,4,http://localhost/api/agent/health,15,0,0
1779171389968,37,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,4,4,http://localhost/api/agent/sessions,37,0,0
1779171388575,1473,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,4,4,null,0,0,0
1779171390049,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,4,4,http://localhost/api/agent/health,3,0,0
1779171390053,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,4,4,http://localhost/api/agent/sessions,20,0,0
1779171390082,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,5,5,http://localhost/api/agent/health,4,0,1
1779171390087,18,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,5,5,http://localhost/api/agent/sessions,18,0,0
1779171389012,1688,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,5,5,null,0,0,0
1779171390701,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,5,5,http://localhost/api/agent/health,4,0,0
1779171390706,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,5,5,http://localhost/api/agent/sessions,24,0,0
1779171389660,1167,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,34,0,5,5,null,0,0,0
1779171390829,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,5,5,http://localhost/api/agent/health,3,0,0
1779171390075,781,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,5,5,null,0,0,0
1779171390833,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,5,5,http://localhost/api/agent/sessions,23,0,0
1779171390857,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,5,5,http://localhost/api/agent/health,4,0,0
1779171390009,854,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,37,0,5,5,null,0,0,0
1779171390865,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,5,5,http://localhost/api/agent/health,4,0,0
1779171390870,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,5,5,http://localhost/api/agent/sessions,19,0,0
1779171390862,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,5,5,http://localhost/api/agent/sessions,27,0,0
1779171390106,1418,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,34,0,5,5,null,0,0,0
1779171391526,8,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,5,5,http://localhost/api/agent/health,8,0,0
1779171391536,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,5,5,http://localhost/api/agent/sessions,29,0,0
1779171390732,880,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,5,5,null,0,0,0
1779171391614,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,5,5,http://localhost/api/agent/health,3,0,0
1779171391619,17,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,5,5,http://localhost/api/agent/sessions,17,0,0
1779171390857,944,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,37,0,5,5,null,0,0,0
1779171391802,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,5,5,http://localhost/api/agent/health,4,0,0
1779171391807,16,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,5,5,http://localhost/api/agent/sessions,16,0,0
1779171390891,948,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,37,0,5,5,null,0,0,0
1779171391841,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,5,5,http://localhost/api/agent/health,3,0,0
1779171391846,25,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,5,5,http://localhost/api/agent/sessions,25,0,0
1779171390891,1027,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,5,5,null,0,0,0
1779171391920,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,5,5,http://localhost/api/agent/health,3,0,0
1779171391926,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,5,5,http://localhost/api/agent/sessions,19,0,0
1779171391566,1680,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,35,0,5,5,null,0,0,0
1779171393248,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,5,5,http://localhost/api/agent/health,7,0,0
1779171393257,33,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,5,5,http://localhost/api/agent/sessions,33,0,0
1779171391824,1774,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,38,0,5,5,null,0,0,0
1779171393602,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,5,5,http://localhost/api/agent/health,4,0,0
